numero_expediente,orden,fecha_radicacion,tribunal,fiscal_nombre,fiscalia
CFP 6187/2020,2,2020-08-12,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 6177/2020,1,2021-09-03,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 6053/2020,1,2020-08-07,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 6031/2020,1,2020-08-12,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 5984/2020,1,2020-08-05,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 5957/2020,1,2020-08-04,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 5920/2020,1,2024-06-05,CAMARA FEDERAL DE COMODORO RIVADAVIA,Fiscal: DRA. VERONICA RAQUEL ESCRIBANO,FISCALIA DE CAMARA DE COMODORO RIVADAVIA
CFP 5920/2020,2,2021-04-13,JUZGADO FEDERAL DE ESQUEL,Fiscal: DRA. MARIA VIRGINIA MIGUEL CARMONA,FISCALIA FEDERAL DE ESQUEL
CFP 5847/2020,1,2020-09-24,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 5787/2020,1,2020-07-31,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 5619/2020,1,2020-07-27,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 5521/2020,1,2022-03-25,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,Fiscal: DRA. ESTELA S. FABIANA LEON,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 5
CFP 5521/2020,2,2021-02-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,nan,nan
CFP 5521/2020,3,2020-07-23,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,nan,nan
CFP 5396/2020,1,2020-09-22,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 4971/2020,1,2020-07-14,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 4889/2020,1,2020-08-03,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 4488/2020,1,2021-02-18,CORTE SUPREMA DE JUSTICIA DE LA NACION SECRETARIA JUDICIAL 3,nan,nan
CFP 4488/2020,2,2020-11-17,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 4488/2020,3,2020-09-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 4488/2020,4,2020-08-14,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 4488/2020,5,2020-07-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 4393/2020,1,2020-06-30,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 4291/2020,1,2020-06-26,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 4077/2020,1,2025-11-12,JUZGADO FEDERAL DE DOLORES,Fiscal: DR. JUAN PABLO CURI,FISCALIA FEDERAL DE DOLORES
CFP 4077/2020,2,2024-10-29,CORTE SUPREMA DE JUSTICIA DE LA NACION SECRETARIA PENAL ESPECIAL,nan,nan
CFP 4077/2020,3,2024-08-27,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: DR. RAUL OMAR PLEE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 2
CFP 4077/2020,4,2024-07-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 4077/2020,5,2023-06-27,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 4014/2020,1,2020-06-19,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 3760/2020,1,2020-06-16,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 3582/2020,1,2021-08-17,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,Fiscal: DR. ABEL CORDOBA,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 2
CFP 3582/2020,2,2021-05-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 3582/2020,3,2020-06-11,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 3291/2020,1,2020-06-05,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
FRO 3183/2020,1,2020-11-11,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 3045/2020,1,2021-06-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 3045/2020,2,2020-06-01,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 2958/2020,1,2021-08-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 2958/2020,2,2020-05-27,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 2864/2020,1,2022-06-24,CAMARA FEDERAL DE CASACION PENAL SALA 2,Fiscal: DR. RAUL OMAR PLEE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 2
CFP 2864/2020,2,2022-04-22,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 2864/2020,3,2020-05-22,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 2510/2020,1,2020-05-10,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 2462/2020,1,2020-05-08,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 2376/2020,1,2020-05-05,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 2357/2020,1,2021-09-24,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 2357/2020,2,2020-07-20,CAMARA FEDERAL DE CASACION PENAL SALA 2,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 2357/2020,3,2020-06-10,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 2094/2020,1,2021-05-11,JUZGADO CRIMINAL Y CORRECCIONAL 23,Fiscal: DR. GUILLERMO FERNANDO MARIJUAN (Subrogante),FISCALIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL N° 49
CFP 1883/2020,1,2020-04-20,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 1441/2020,1,2020-08-20,JUZGADO FEDERAL DE QUILMES,Fiscal: DRA. SILVIA CAVALLO,FISCALIA FEDERAL CRIMINAL Y CORRECCIONAL DE QUILMES
CFP 1438/2020,1,2020-04-13,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 1425/2020,1,2022-03-16,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,Fiscal: DR. DIEGO SEBASTIAN LUCIANI,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 1
CFP 1425/2020,2,2021-06-10,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 1425/2020,3,2021-03-03,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CCC 1399/2020,1,2020-02-03,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 1180/2020,1,2020-03-10,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 1178/2020,1,2020-03-10,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 1074/2020,1,2022-03-16,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 1074/2020,2,2022-03-16,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 1074/2020,3,2020-03-06,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 1002/2020,1,2020-03-02,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 957/2020,1,2021-03-30,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,Fiscal: DR. ABEL CORDOBA,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 2
CFP 957/2020,2,2020-03-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 957/2020,3,2020-02-27,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 863/2020,1,2020-03-16,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 809/2020,1,2020-02-18,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 579/2020,1,2024-05-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 579/2020,2,2021-04-13,CAMARA FEDERAL DE CASACION PENAL SALA 1,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 579/2020,3,2020-02-10,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 543/2020,1,2020-02-07,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 272/2020,1,2020-01-30,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 242/2020,1,2020-08-27,CAMARA FEDERAL DE CASACION PENAL SALA 1,Fiscal: DR. RAUL OMAR PLEE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 2
CFP 242/2020,2,2020-07-23,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 242/2020,3,2020-01-30,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 89/2020,1,2020-02-03,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CCC 93740/2019,1,2023-05-09,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,Fiscal: DR. DIEGO SEBASTIAN LUCIANI,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 1
CCC 93740/2019,2,2021-03-31,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
FSM 85706/2019,1,2019-09-20,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
FSM 85101/2019,1,2019-09-12,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CCC 63945/2019,1,2022-03-22,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8,Fiscal: DR. MARCELO COLOMBO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 8
CCC 63945/2019,2,2021-11-17,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CCC 63945/2019,3,2021-08-17,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CCC 60283/2019,1,2020-03-05,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CCC 50723/2019,1,2023-02-09,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CCC 50723/2019,2,2022-12-15,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,Fiscal: DR. DIEGO SEBASTIAN LUCIANI,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 1
CCC 50723/2019,3,2021-06-08,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
FLP 49892/2019,1,2019-12-30,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
FLP 49892/2019,2,2019-11-11,CAMARA FEDERAL DE LA PLATA SALA II,nan,nan
FCB 22294/2019,1,2019-09-26,CAMARA FEDERAL DE CORDOBA SALA B,nan,nan
FCB 22294/2019,2,2019-09-26,CAMARA FEDERAL DE CORDOBA SALA B,Fiscal: DR. ALBERTO GABRIEL LOZADA,FISCALIA DE CAMARA DE CORDOBA
FCB 22294/2019,3,2019-08-13,JUZGADO FEDERAL DE CORDOBA 1,Fiscal: DR. ENRIQUE SENESTRARI,FISCALIA DE CORDOBA N° 1
CCC 20736/2019,1,2021-12-15,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CCC 20736/2019,2,2019-10-21,CAMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL SALA 7,nan,nan
FCB 19504/2019,1,2020-09-18,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
FCB 19504/2019,2,2019-12-13,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CCC 19178/2019,1,2019-05-31,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
FMZ 16266/2019,1,2020-09-07,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
FMZ 16266/2019,2,2019-10-25,CAMARA FEDERAL DE MENDOZA SALA A,Fiscal: DR. DANTE MARCELO VEGA Fiscalía de Cámara,nan
FLP 9536/2019,1,2019-04-12,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 9512/2019,1,2020-07-31,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 9512/2019,2,2019-12-23,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 9255/2019,1,2023-11-17,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 9255/2019,2,2023-10-26,CAMARA FEDERAL DE CASACION PENAL SALA 2,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 9255/2019,3,2019-12-13,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 9139/2019,1,2019-12-09,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 9111/2019,1,2019-12-06,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 9094/2019,1,2019-12-06,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 9019/2019,1,2019-12-04,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 9001/2019,1,2019-12-04,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 8956/2019,1,2019-12-03,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 8688/2019,1,2019-11-22,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 8429/2019,1,2019-11-13,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 8336/2019,1,2019-11-08,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 8299/2019,1,2019-11-07,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CCC 8252/2019,1,2023-11-28,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6,Fiscal: DRA. GABRIELA BEATRIZ BAIGUN,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 3
CCC 8252/2019,2,2019-07-11,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 8241/2019,1,2019-11-05,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 8226/2019,1,2019-11-05,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 8143/2019,1,2025-08-27,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 8072/2019,1,2019-10-29,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 8061/2019,1,2019-10-29,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 7972/2019,1,2019-10-24,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 7754/2019,1,2024-05-24,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,Fiscal: DR. MIGUEL ANGEL OSORIO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 7
CFP 7754/2019,2,2019-10-18,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 7418/2019,1,2020-09-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
